S20902020014 05262978170110251107100243128128          0526297817                                                               
D201202511070890494   0114987080033516ÛÌ×¾ÞÌß»Ý´ÁÙ¼ÞÖ³1MG¢   1MG PTP      100T00001000000547000000547000006102806  525503       
D201202511070890495   0114987081103324´Ì²´ÝÄ¼ÞÖ³3.75MG    3.75MG PTP      100T00001000021770000021770000248802805  TDA0257      
D201202511070890495   0214987057649306ÀÞ-ÌÞÛÂ¸¼ÞÖ³2MG        2MG PTP      100T00001000013823000013823000157402902  GA5K         
D201202511070890495   0314987080002215ËßÀÊÞ½ÀÁÝCA¼ÞÖ³4MG¢»   4MG PTP      100T00001000002169000002169000026102803  425303       
D201202511070890495   0414987155783049ÌßÛËßÍÞØÝ´Ý»Ý´Ý¼ÞÖ³2  20MG PTP      100T00001000002264000002264000025502804  D0040        
D201202511070890495   0514987087028997ØÝÃÞÛÝ-VÛ-¼ÖÝ            0.12%   10MLX1000001000001473000001473000016902802  5442         
D201202511070890496   0114987081100316Û·¿ÆÝÃ-Ìß100MG         10X14CM    7Ï²X1000001000001059000001059000012322807  81425        
D201202511070890496   0214987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000001000001057000001057000012322806  70825        
E200000100000082511071002                                                                                                       
S20902690019 05262978170000251107110001128128          0526297817                                                               
D201202511079245056   0114987123157520¶ÝÃÞ»ÙÀÝ¼ÞÖ³4MG¢±½¶£PTP 4MG  100T       00001000001300000001300000015302804  A828A        
D201202511079245056   0214987123155144Á×°ÁÞÝ S¼ÞÖ³50UG PTP  50UG   500T       00001000004628000004628000052002804  A667A        
E200000040000022511071100                                                                                                       
S20902020014 05262978170220251107120243128128          0526297817                                                               
D201202511070890712   0114987080817314´Á¿Þ×Ñ¼ÞÖ³0.25MG¢SW£0.25MG PTP      100T00001000000547000000547000006102806  525501       
D201202511070890713   0114987901128605±ÑÛ¼ÞËßÝ¼ÞÖ³5MG¢VTRS   5MG PTP      100T00001000000883000000883000010402810  MD6335       
D201202511070890713   0214987080398011´ËßÅ½ÁÝ´Ý»Ý´Ý¼ÞÖ³20M  20MG PTP      100T00001000001653000001653000018202805  525204       
D201202511070890713   0314987081187836¼ÛÄÞ¼ÝOD¼ÞÖ³4MG¢DSEP   4MG PTP      100T00001000001175000001175000013202711  CXL2303      
D201202511070890713   0414987185809900¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  100T00001000007044000007044000082102702  Z013531      
D201202511070890713   0514987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000477000000477000005302905  725403       
D201202511070890714   0114987901008303ÉÙÊÞ½¸¼ÞÖ³5MG          5MG PTP      100T00001000001220000001220000013702805  MR6274       
D201202511070890714   0214987116530316ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³250M 250MG PTP      100T00002000000869000001738000010402711  F7T01        
D201202511070890714   0314987081107032Ø¸¼±ÅOD¼ÞÖ³30MG       30MG PTP      100T00001000035989000035989000411302806  UMA0777      
D201202511070890714   0414987081100316Û·¿ÆÝÃ-Ìß100MG         10X14CM    7Ï²X1000001000001059000001059000012322807  81425        
D201202511070890715   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00002000006856000013712000076962703  D883287DA    
E200000130000112511071202                                                                                                       
S20902020014 05262978170754251107130249128128          0526297817                                                               
D201202511070890973   0114987901007108¿×ÅÂ¸½0.4MG¼ÞÖ³      0.4MG PTP      100T00002000000543000001086000006102711  ML9128       
D201202511070890974   0114987081189656¶Þ×ÝÀÐÝOD¼ÞÖ³4MG¢DSE   4MG PTP       56T00001000000906000000906000010302709  BB1B039      
D201202511070890974   0214987051276331ÏØ¾ÞÌÞ¼ÞÖ³25MG        25MG PTP       20T00001000009907000009907000115202610  BE03         
D201202511070890974   0314987060307156ÓÝÃÙ¶½Ä¼ÞÖ³10MG¢KM£   10MG PTP       28T00001000000913000000913000010252710  Z003584      
D201202511070890974   0414987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000000925000000925000010402710  94340        
D201202511070890974   0514987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000001000001057000001057000012322806  70825        
D201202511070890975   0114987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500001000001081000001081000000003006  RS7G11B-1    
D201202511070890976   0114987616002467ÉÎÞ×ËßÂÄÞÁÕ³ÌÚÂ¸½ÍßÝ      300U     3MLX200002000002314000004628000025862701  RT6HF54      
E200000100000082511071302                                                                                                       
S20902690019 05262978170000251107124501128128          0526297817                                                               
D201202511109250250   0114987123157575¶ÝÃÞ»ÙÀÝ¼ÞÖ³8MG¢±½¶£PTP 8MG  100T       00001000002422000002422000028502804  A752A        
D201202511109250250   0214987925106603¾Û¹ÝL¼ÞÖ³120MG PTP   120MG   100T       00001000005738000005738000066802710  04140        
D201202511109250250   0314987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý¼ÞÖ³60MG¢SAN 100T       00001000002605000002605000028702703  4K086A       
E200000050000032511071245                                                                                                       
