S20902020014 05262978170186251022120239128128          0526297817                                                               
D201202510220863316   0114987080103813²Ì´ÝÌßÛ¼ÞÙ¼Õ¾·»Ý´Ý¼Þ  20MG PTP      100T00001000000547000000547000006102801  624Z01       
D201202510220863316   0214987233105343½-¼ÞÔÇÊ²ºÞ³¼ÞÖ³            PTP      100T00001000015734000015734000178802712  25016M1      
D201202510220863316   0314987080598015Ëßµ¸ÞØÀ¿ÞÝ¼ÞÖ³15MG¢»  15MG PTP      100T00001000001022000001022000011702707  424805       
D201202510220863316   0414987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000000925000000925000010402709  94140        
D201202510220863316   0514987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500002000001081000002162000000003004  RS7E11B-1    
D201202510220863317   0114987428143303ÄÙØ¼Ã²Ë¶ÁÕ³0.75MG±Ãµ    0.75MG      2·ÂÄ00002000004888000009776000054982702  D888714AA    
D201202510220863318   0114987428879806ËÕ-ÏÛ¸ÞÐÂ¸½50ÁÕ³ÐØµÍ      300U     3MLX200001000002119000002119000023802704  D739655AGE   
D201202510220863327   0114987051183127¸ÞÙÍÞ½Ê²ºÞ³¼ÞÖ³            PTP      100T00001000002280000002280000025803002  CXL1202      
D201202510220863327   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000013174000013174000149702709  24094Y1      
D201202510220863327   0314987116530347ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³500M 500MG PTP      100T00001000000852000000852000010402707  77140        
D201202510220863327   0414987155165722ÒÎËÞÙÊ²ºÞ³¼ÞÖ³HD¢Ä-Ü       PTP      100T00001000002050000002050000023302804  D0013        
E200000130000112510221202                                                                                                       
S20902020014 05262978170746251022130244128128          0526297817                                                               
D201202510220863463   0114987155165722ÒÎËÞÙÊ²ºÞ³¼ÞÖ³HD¢Ä-Ü       PTP      100T00001000002050000002050000023302804  D0013        
E200000030000012510221302                                                                                                       
