S20902690019 05262978170000251108110001128128          0526297817                                                               
D201202511109277441   0114987123136297±¸Ä½ ¼ÞÖ³30 PTP       30MG   100T       00001000003980000003980000045802611  JM011        
E200000030000012511081100                                                                                                       
S20902690019 05262978170000251108120001128128          0526297817                                                               
D201202511109278919   0114987376559904ÍÊßØÝÙ²¼ÞÌÞÂ¼ÂÛ°¼ÖÝ 0.3%   50GX10       00001000001680000001680000018502806  K26700       
E200000030000012511081200                                                                                                       
S20902020014 05262978173212251110050243128128          0526297817                                                               
D201202511100891290   0114987060004802ÑºÀÞ²Ý¼ÞÖ³500MG      500MG PTP      100T00002000000936000001872000010402802  G027         
D201202511100891290   0214987080001416ÃµÌ²ØÝ¼ÞÖÎ³¼ÞÖ³100MG 100MG PTP      100T00001000000533000000533000005902802  725501       
D201202511100891290   0314987086533546¹ÄÌßÛÌ´ÝÃ-Ìß40MG¢»ÝÜ   10X14CM    7Ï²X1000002000001109000002218000012322708  5S13SL       
D201202511100891290   0414987155004168ÌÙ½ÙÁ±ÐÝ¼ÞÖ³25MG¢Ä-Ü  25MG PTP     1000T00001000005130000005130000057002807  A0792        
D201202511100891290   0514987443328877ÎÞÙÀÚÝ¹ÞÙ1%                 1%    25GX1000001000000669000000669000008002808  250120       
D201202511100891291   0114987901097802Ø»ÞÄØÌßÀÝOD¼ÞÖ³10MG¢  10MG PTP        6T00002000000378000000756000004262801  MK6310       
D201202511100891640   0114987080323013¶ÙÎÞ¼½Ã²Ý¼ÞÖ³250MG¢» 250MG PTP      100T00001000000945000000945000010403004  625403       
D201202511100891646   0114987080323037¶ÙÎÞ¼½Ã²Ý¼ÞÖ³250MG¢» 250MG PTP     1000T00001000009453000009453000104003003  625205       
D201202511100891667   0114987616003211×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ00006000002989000017934000033402704  RP5R264      
D201202511100892153   0114987058566039ÌÙÆÄ×¾ÞÊßÑ¼ÞÖ³2MG¢±Ò   2MG PTP      100T00001000000544000000544000006102805  2504         
D201202511100892154   0114987896010817¶ÛÅ-Ù¼ÞÖ³200         200MG PTP      100T00001000000596000000596000006702804  2504051      
D201202511100892154   0214987081189700¶Þ×ÝÀÐÝOD¼ÞÖ³8MG¢DSE   8MG PTP       56T00002000001187000002374000013502710  BB2B073      
D201202511100892154   0314987699050027¸Þ-Ì²½¼ÞÖ³5MG          5MG PTP      100T00001000007058000007058000080202804  5E450        
D201202511100892154   0414987233105343½-¼ÞÔÇÊ²ºÞ³¼ÞÖ³            PTP      100T00001000015734000015734000178802801  25020M1      
