S20901660013 05262978170000251027100116128128          0526297817                                                               
D2012025102704669     0114987376711005ÍÞÀË½ÁÝÒ¼Ù»Ý´Ý ¼ÞÖ³ £ PTP    6MG    100T00001000000526000000526000006302805  L01700       
D2012025102704669     0214987123154185À¹ÙÀÞ Ê²ºÞ³¼ÞÖ³       PTP           100T00001000001649000001649000019402708  KJ031        
D2012025102704669     0314987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00002000000945000001890000010402806  Y25G01       
D2012025102704669     0414987376056212ÄºÌ´Û-ÙÆºÁÝ»Ý´½ÃÙ ¶Ì¢ÆÁ²º³£  PTP    100P00001000000681000000681000007502801  AR1101       
D2012025102704669     0514987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000874000000874000010402801  LB011        
D2012025102704669     0614987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000874000001748000010402801  LB011        
D2012025102704669     0714987035209614ÚÊÞÐËßÄÞ ¼ÞÖ³ 100MG   PTP  100MG    100T00002000000836000001672000010402804  5D97RT1      
D2012025102704669     0814987476170306±ÑÊÞÛ Ê²ºÞ³¼ÞÖ³ ¢YD£  PTP           100T00002000001382000002764000015202802  Y25C01       
D2012025102704670     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00002000000518000001036000005902804  2504         
E200000110000092510271001                                                                                                       
