S20902020014 05262978170759251015130243128128          0526297817                                                               
D201202510150852195   0114987901128605±ÑÛ¼ÞËßÝ¼ÞÖ³5MG¢VTRS   5MG PTP      100T00001000000883000000883000010402810  MD6335       
D201202510150852195   0214987233105343½-¼ÞÔÇÊ²ºÞ³¼ÞÖ³            PTP      100T00001000015734000015734000178802712  25014M1      
D201202510150852195   0314987080119814Ëßº½ÙÌ±-ÄNA¼ÞÖ³2.5MG 2.5MG PTP      100T00001000000548000000548000006102801  725102       
D201202510150852195   0414987901091305ÐºÌ´É-Ù»ÝÓÌ´ÁÙ¶Ìß¾Ù2 250MG PTP    100CAP00001000012341000012341000137002802  MJ9194       
D201202510150852195   0514987155165722ÒÎËÞÙÊ²ºÞ³¼ÞÖ³HD¢Ä-Ü       PTP      100T00001000002050000002050000023302804  D0013        
D201202510150852196   0114987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000001000001057000001057000012322804  50725        
D201202510150852196   0214987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500001000001081000001081000000003004  RS7E11B-1    
D201202510150852197   0114987428143303ÄÙØ¼Ã²Ë¶ÁÕ³0.75MG±Ãµ    0.75MG      2·ÂÄ00003000004888000014664000054982702  D886389AA    
D201202510150852198   0114987616003211×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ00001000002989000002989000033402702  RP5P614      
E200000110000092510151302                                                                                                       
